,metric,value,step,version_tag
5865,Loss/Reconstruction Loss (Train),38.39052963256836,195.0,version_2_continue_from_180eps
5866,Loss/Reconstruction Loss (Train),38.25579071044922,196.0,version_2_continue_from_180eps
5867,Loss/Reconstruction Loss (Train),38.17974090576172,197.0,version_2_continue_from_180eps
5868,Loss/Reconstruction Loss (Train),38.06978988647461,198.0,version_2_continue_from_180eps
5869,Loss/Reconstruction Loss (Train),38.02294921875,199.0,version_2_continue_from_180eps
5870,Loss/Reconstruction Loss (Train),37.89592742919922,200.0,version_2_continue_from_180eps
5871,Loss/Reconstruction Loss (Train),37.90437698364258,201.0,version_2_continue_from_180eps
5872,Loss/Reconstruction Loss (Train),37.430477142333984,202.0,version_2_continue_from_180eps
5873,Loss/Reconstruction Loss (Train),37.53712463378906,203.0,version_2_continue_from_180eps
5874,Loss/Reconstruction Loss (Train),37.763587951660156,204.0,version_2_continue_from_180eps
5875,Loss/Reconstruction Loss (Train),37.48597717285156,205.0,version_2_continue_from_180eps
5876,Loss/Reconstruction Loss (Train),37.37795639038086,206.0,version_2_continue_from_180eps
5877,Loss/Reconstruction Loss (Train),37.36570358276367,207.0,version_2_continue_from_180eps
5878,Loss/Reconstruction Loss (Train),37.33966064453125,208.0,version_2_continue_from_180eps
5879,Loss/Reconstruction Loss (Train),37.31998062133789,209.0,version_2_continue_from_180eps
5880,Loss/Reconstruction Loss (Train),37.10676574707031,210.0,version_2_continue_from_180eps
5881,Loss/Reconstruction Loss (Train),37.01192092895508,211.0,version_2_continue_from_180eps
5882,Loss/Reconstruction Loss (Train),37.070274353027344,212.0,version_2_continue_from_180eps
5883,Loss/Reconstruction Loss (Train),37.09580612182617,213.0,version_2_continue_from_180eps
5884,Loss/Reconstruction Loss (Train),36.83515548706055,214.0,version_2_continue_from_180eps
5885,Loss/Reconstruction Loss (Train),36.729164123535156,215.0,version_2_continue_from_180eps
5886,Loss/Reconstruction Loss (Train),36.42336654663086,216.0,version_2_continue_from_180eps
5887,Loss/Reconstruction Loss (Train),36.62944030761719,217.0,version_2_continue_from_180eps
5888,Loss/Reconstruction Loss (Train),36.33571243286133,218.0,version_2_continue_from_180eps
5889,Loss/Reconstruction Loss (Train),36.45446014404297,219.0,version_2_continue_from_180eps
5890,Loss/Reconstruction Loss (Train),36.29304504394531,220.0,version_2_continue_from_180eps
5891,Loss/Reconstruction Loss (Train),36.29202651977539,221.0,version_2_continue_from_180eps
5892,Loss/Reconstruction Loss (Train),36.303916931152344,222.0,version_2_continue_from_180eps
5893,Loss/Reconstruction Loss (Train),36.230995178222656,223.0,version_2_continue_from_180eps
5894,Loss/Reconstruction Loss (Train),36.32759475708008,224.0,version_2_continue_from_180eps
5895,Loss/Reconstruction Loss (Train),36.15920639038086,225.0,version_2_continue_from_180eps
5896,Loss/Reconstruction Loss (Train),36.13539123535156,226.0,version_2_continue_from_180eps
5897,Loss/Reconstruction Loss (Train),35.79693603515625,227.0,version_2_continue_from_180eps
5898,Loss/Reconstruction Loss (Train),35.838218688964844,228.0,version_2_continue_from_180eps
5899,Loss/Reconstruction Loss (Train),35.79080581665039,229.0,version_2_continue_from_180eps
5900,Loss/Reconstruction Loss (Train),35.50583267211914,230.0,version_2_continue_from_180eps
5901,Loss/Reconstruction Loss (Train),35.62853240966797,231.0,version_2_continue_from_180eps
5902,Loss/Reconstruction Loss (Train),35.50924301147461,232.0,version_2_continue_from_180eps
5903,Loss/Reconstruction Loss (Train),35.27060317993164,233.0,version_2_continue_from_180eps
5904,Loss/Reconstruction Loss (Train),35.26805114746094,234.0,version_2_continue_from_180eps
5905,Loss/Reconstruction Loss (Train),35.13264465332031,235.0,version_2_continue_from_180eps
5906,Loss/Reconstruction Loss (Train),35.275848388671875,236.0,version_2_continue_from_180eps
5907,Loss/Reconstruction Loss (Train),35.05968475341797,237.0,version_2_continue_from_180eps
5908,Loss/Reconstruction Loss (Train),35.06077194213867,238.0,version_2_continue_from_180eps
5909,Loss/Reconstruction Loss (Train),34.895294189453125,239.0,version_2_continue_from_180eps
5910,Loss/Reconstruction Loss (Train),34.929969787597656,240.0,version_2_continue_from_180eps
5911,Loss/Reconstruction Loss (Train),35.166683197021484,241.0,version_2_continue_from_180eps
5912,Loss/Reconstruction Loss (Train),34.922447204589844,242.0,version_2_continue_from_180eps
5913,Loss/Reconstruction Loss (Train),34.81178283691406,243.0,version_2_continue_from_180eps
5914,Loss/Reconstruction Loss (Train),34.715206146240234,244.0,version_2_continue_from_180eps
5915,Loss/Total KLD Loss (Train),18.210933685302734,181.0,version_2_continue_from_180eps
5916,Loss/Total KLD Loss (Train),18.21693229675293,182.0,version_2_continue_from_180eps
5917,Loss/Total KLD Loss (Train),18.214128494262695,183.0,version_2_continue_from_180eps
5918,Loss/Total KLD Loss (Train),18.22606086730957,184.0,version_2_continue_from_180eps
5919,Loss/Total KLD Loss (Train),18.23305320739746,185.0,version_2_continue_from_180eps
5920,Loss/Total KLD Loss (Train),18.223491668701172,186.0,version_2_continue_from_180eps
5921,Loss/Total KLD Loss (Train),18.250701904296875,187.0,version_2_continue_from_180eps
5922,Loss/Total KLD Loss (Train),18.247804641723633,188.0,version_2_continue_from_180eps
5923,Loss/Total KLD Loss (Train),18.25714874267578,189.0,version_2_continue_from_180eps
5924,Loss/Total KLD Loss (Train),18.255077362060547,190.0,version_2_continue_from_180eps
5925,Loss/Total KLD Loss (Train),18.28658676147461,191.0,version_2_continue_from_180eps
5926,Loss/Total KLD Loss (Train),18.311874389648438,192.0,version_2_continue_from_180eps
5927,Loss/Total KLD Loss (Train),18.283132553100586,193.0,version_2_continue_from_180eps
5928,Loss/Total KLD Loss (Train),18.28424072265625,194.0,version_2_continue_from_180eps
5929,Loss/Total KLD Loss (Train),18.27686882019043,195.0,version_2_continue_from_180eps
5930,Loss/Total KLD Loss (Train),18.296768188476562,196.0,version_2_continue_from_180eps
5931,Loss/Total KLD Loss (Train),18.318931579589844,197.0,version_2_continue_from_180eps
5932,Loss/Total KLD Loss (Train),18.334083557128906,198.0,version_2_continue_from_180eps
5933,Loss/Total KLD Loss (Train),18.316436767578125,199.0,version_2_continue_from_180eps
5934,Loss/Total KLD Loss (Train),18.312623977661133,200.0,version_2_continue_from_180eps
5935,Loss/Total KLD Loss (Train),18.329692840576172,201.0,version_2_continue_from_180eps
5936,Loss/Total KLD Loss (Train),18.349241256713867,202.0,version_2_continue_from_180eps
5937,Loss/Total KLD Loss (Train),18.33967399597168,203.0,version_2_continue_from_180eps
5938,Loss/Total KLD Loss (Train),18.364715576171875,204.0,version_2_continue_from_180eps
5939,Loss/Total KLD Loss (Train),18.338092803955078,205.0,version_2_continue_from_180eps
5940,Loss/Total KLD Loss (Train),18.3382625579834,206.0,version_2_continue_from_180eps
5941,Loss/Total KLD Loss (Train),18.35765838623047,207.0,version_2_continue_from_180eps
5942,Loss/Total KLD Loss (Train),18.381805419921875,208.0,version_2_continue_from_180eps
5943,Loss/Total KLD Loss (Train),18.383649826049805,209.0,version_2_continue_from_180eps
5944,Loss/Total KLD Loss (Train),18.37809944152832,210.0,version_2_continue_from_180eps
5945,Loss/Total KLD Loss (Train),18.373762130737305,211.0,version_2_continue_from_180eps
5946,Loss/Total KLD Loss (Train),18.394819259643555,212.0,version_2_continue_from_180eps
5947,Loss/Total KLD Loss (Train),18.3936767578125,213.0,version_2_continue_from_180eps
5948,Loss/Total KLD Loss (Train),18.384920120239258,214.0,version_2_continue_from_180eps
5949,Loss/Total KLD Loss (Train),18.394245147705078,215.0,version_2_continue_from_180eps
5950,Loss/Total KLD Loss (Train),18.409732818603516,216.0,version_2_continue_from_180eps
5951,Loss/Total KLD Loss (Train),18.431102752685547,217.0,version_2_continue_from_180eps
5952,Loss/Total KLD Loss (Train),18.437366485595703,218.0,version_2_continue_from_180eps
5953,Loss/Total KLD Loss (Train),18.433483123779297,219.0,version_2_continue_from_180eps
5954,Loss/Total KLD Loss (Train),18.434375762939453,220.0,version_2_continue_from_180eps
5955,Loss/Total KLD Loss (Train),18.444929122924805,221.0,version_2_continue_from_180eps
5956,Loss/Total KLD Loss (Train),18.459501266479492,222.0,version_2_continue_from_180eps
5957,Loss/Total KLD Loss (Train),18.446170806884766,223.0,version_2_continue_from_180eps
5958,Loss/Total KLD Loss (Train),18.44226837158203,224.0,version_2_continue_from_180eps
5959,Loss/Total KLD Loss (Train),18.442970275878906,225.0,version_2_continue_from_180eps
5960,Loss/Total KLD Loss (Train),18.42955207824707,226.0,version_2_continue_from_180eps
5961,Loss/Total KLD Loss (Train),18.46064567565918,227.0,version_2_continue_from_180eps
5962,Loss/Total KLD Loss (Train),18.4775447845459,228.0,version_2_continue_from_180eps
5963,Loss/Total KLD Loss (Train),18.48900604248047,229.0,version_2_continue_from_180eps
5964,Loss/Total KLD Loss (Train),18.49475860595703,230.0,version_2_continue_from_180eps
5965,Loss/Total KLD Loss (Train),18.50929069519043,231.0,version_2_continue_from_180eps
5966,Loss/Total KLD Loss (Train),18.493722915649414,232.0,version_2_continue_from_180eps
5967,Loss/Total KLD Loss (Train),18.49568748474121,233.0,version_2_continue_from_180eps
5968,Loss/Total KLD Loss (Train),18.510164260864258,234.0,version_2_continue_from_180eps
5969,Loss/Total KLD Loss (Train),18.54185676574707,235.0,version_2_continue_from_180eps
5970,Loss/Total KLD Loss (Train),18.51456069946289,236.0,version_2_continue_from_180eps
5971,Loss/Total KLD Loss (Train),18.52794647216797,237.0,version_2_continue_from_180eps
5972,Loss/Total KLD Loss (Train),18.511144638061523,238.0,version_2_continue_from_180eps
5973,Loss/Total KLD Loss (Train),18.536306381225586,239.0,version_2_continue_from_180eps
5974,Loss/Total KLD Loss (Train),18.530115127563477,240.0,version_2_continue_from_180eps
5975,Loss/Total KLD Loss (Train),18.53046417236328,241.0,version_2_continue_from_180eps
5976,Loss/Total KLD Loss (Train),18.52907371520996,242.0,version_2_continue_from_180eps
5977,Loss/Total KLD Loss (Train),18.538631439208984,243.0,version_2_continue_from_180eps
5978,Loss/Total KLD Loss (Train),18.547693252563477,244.0,version_2_continue_from_180eps
5979,KLD_Per_Node/KLD_z_0,4.245769500732422,181.0,version_2_continue_from_180eps
5980,KLD_Per_Node/KLD_z_0,4.249217510223389,182.0,version_2_continue_from_180eps
5981,KLD_Per_Node/KLD_z_0,4.249684810638428,183.0,version_2_continue_from_180eps
5982,KLD_Per_Node/KLD_z_0,4.252801418304443,184.0,version_2_continue_from_180eps
5983,KLD_Per_Node/KLD_z_0,4.251753330230713,185.0,version_2_continue_from_180eps
5984,KLD_Per_Node/KLD_z_0,4.254558563232422,186.0,version_2_continue_from_180eps
5985,KLD_Per_Node/KLD_z_0,4.258572101593018,187.0,version_2_continue_from_180eps
5986,KLD_Per_Node/KLD_z_0,4.2624945640563965,188.0,version_2_continue_from_180eps
5987,KLD_Per_Node/KLD_z_0,4.263254165649414,189.0,version_2_continue_from_180eps
5988,KLD_Per_Node/KLD_z_0,4.2647833824157715,190.0,version_2_continue_from_180eps
5989,KLD_Per_Node/KLD_z_0,4.266063213348389,191.0,version_2_continue_from_180eps
5990,KLD_Per_Node/KLD_z_0,4.268293380737305,192.0,version_2_continue_from_180eps
5991,KLD_Per_Node/KLD_z_0,4.263264179229736,193.0,version_2_continue_from_180eps
5992,KLD_Per_Node/KLD_z_0,4.2656474113464355,194.0,version_2_continue_from_180eps
5993,KLD_Per_Node/KLD_z_0,4.268494129180908,195.0,version_2_continue_from_180eps
5994,KLD_Per_Node/KLD_z_0,4.27341365814209,196.0,version_2_continue_from_180eps
5995,KLD_Per_Node/KLD_z_0,4.2790045738220215,197.0,version_2_continue_from_180eps
5996,KLD_Per_Node/KLD_z_0,4.278104782104492,198.0,version_2_continue_from_180eps
5997,KLD_Per_Node/KLD_z_0,4.276933193206787,199.0,version_2_continue_from_180eps
5998,KLD_Per_Node/KLD_z_0,4.282848834991455,200.0,version_2_continue_from_180eps
5999,KLD_Per_Node/KLD_z_0,4.283364772796631,201.0,version_2_continue_from_180eps
6000,KLD_Per_Node/KLD_z_0,4.286005020141602,202.0,version_2_continue_from_180eps
6001,KLD_Per_Node/KLD_z_0,4.290109157562256,203.0,version_2_continue_from_180eps
6002,KLD_Per_Node/KLD_z_0,4.292611598968506,204.0,version_2_continue_from_180eps
6003,KLD_Per_Node/KLD_z_0,4.287044048309326,205.0,version_2_continue_from_180eps
6004,KLD_Per_Node/KLD_z_0,4.28858757019043,206.0,version_2_continue_from_180eps
6005,KLD_Per_Node/KLD_z_0,4.293537616729736,207.0,version_2_continue_from_180eps
6006,KLD_Per_Node/KLD_z_0,4.302602291107178,208.0,version_2_continue_from_180eps
6007,KLD_Per_Node/KLD_z_0,4.296217918395996,209.0,version_2_continue_from_180eps
6008,KLD_Per_Node/KLD_z_0,4.292617321014404,210.0,version_2_continue_from_180eps
6009,KLD_Per_Node/KLD_z_0,4.295610427856445,211.0,version_2_continue_from_180eps
6010,KLD_Per_Node/KLD_z_0,4.295080184936523,212.0,version_2_continue_from_180eps
6011,KLD_Per_Node/KLD_z_0,4.296732425689697,213.0,version_2_continue_from_180eps
6012,KLD_Per_Node/KLD_z_0,4.301520347595215,214.0,version_2_continue_from_180eps
6013,KLD_Per_Node/KLD_z_0,4.303231239318848,215.0,version_2_continue_from_180eps
6014,KLD_Per_Node/KLD_z_0,4.300405979156494,216.0,version_2_continue_from_180eps
6015,KLD_Per_Node/KLD_z_0,4.307713031768799,217.0,version_2_continue_from_180eps
6016,KLD_Per_Node/KLD_z_0,4.314384937286377,218.0,version_2_continue_from_180eps
6017,KLD_Per_Node/KLD_z_0,4.313182353973389,219.0,version_2_continue_from_180eps
6018,KLD_Per_Node/KLD_z_0,4.313252925872803,220.0,version_2_continue_from_180eps
6019,KLD_Per_Node/KLD_z_0,4.313310146331787,221.0,version_2_continue_from_180eps
6020,KLD_Per_Node/KLD_z_0,4.322874546051025,222.0,version_2_continue_from_180eps
6021,KLD_Per_Node/KLD_z_0,4.309859752655029,223.0,version_2_continue_from_180eps
6022,KLD_Per_Node/KLD_z_0,4.30985689163208,224.0,version_2_continue_from_180eps
6023,KLD_Per_Node/KLD_z_0,4.314896106719971,225.0,version_2_continue_from_180eps
6024,KLD_Per_Node/KLD_z_0,4.309474945068359,226.0,version_2_continue_from_180eps
6025,KLD_Per_Node/KLD_z_0,4.3196282386779785,227.0,version_2_continue_from_180eps
6026,KLD_Per_Node/KLD_z_0,4.320262432098389,228.0,version_2_continue_from_180eps
6027,KLD_Per_Node/KLD_z_0,4.327921390533447,229.0,version_2_continue_from_180eps
6028,KLD_Per_Node/KLD_z_0,4.33203125,230.0,version_2_continue_from_180eps
6029,KLD_Per_Node/KLD_z_0,4.327023029327393,231.0,version_2_continue_from_180eps
6030,KLD_Per_Node/KLD_z_0,4.330447673797607,232.0,version_2_continue_from_180eps
6031,KLD_Per_Node/KLD_z_0,4.335953712463379,233.0,version_2_continue_from_180eps
6032,KLD_Per_Node/KLD_z_0,4.343343257904053,234.0,version_2_continue_from_180eps
6033,KLD_Per_Node/KLD_z_0,4.3421735763549805,235.0,version_2_continue_from_180eps
6034,KLD_Per_Node/KLD_z_0,4.333325386047363,236.0,version_2_continue_from_180eps
6035,KLD_Per_Node/KLD_z_0,4.3314080238342285,237.0,version_2_continue_from_180eps
6036,KLD_Per_Node/KLD_z_0,4.33375883102417,238.0,version_2_continue_from_180eps
6037,KLD_Per_Node/KLD_z_0,4.341441631317139,239.0,version_2_continue_from_180eps
6038,KLD_Per_Node/KLD_z_0,4.330835342407227,240.0,version_2_continue_from_180eps
6039,KLD_Per_Node/KLD_z_0,4.334254264831543,241.0,version_2_continue_from_180eps
6040,KLD_Per_Node/KLD_z_0,4.335347652435303,242.0,version_2_continue_from_180eps
6041,KLD_Per_Node/KLD_z_0,4.33558464050293,243.0,version_2_continue_from_180eps
6042,KLD_Per_Node/KLD_z_0,4.340173244476318,244.0,version_2_continue_from_180eps
6043,KLD_Per_Node/KLD_z_1,4.436607360839844,181.0,version_2_continue_from_180eps
6044,KLD_Per_Node/KLD_z_1,4.439520835876465,182.0,version_2_continue_from_180eps
6045,KLD_Per_Node/KLD_z_1,4.443238735198975,183.0,version_2_continue_from_180eps
6046,KLD_Per_Node/KLD_z_1,4.441752910614014,184.0,version_2_continue_from_180eps
6047,KLD_Per_Node/KLD_z_1,4.44429874420166,185.0,version_2_continue_from_180eps
6048,KLD_Per_Node/KLD_z_1,4.441269397735596,186.0,version_2_continue_from_180eps
6049,KLD_Per_Node/KLD_z_1,4.45327615737915,187.0,version_2_continue_from_180eps
6050,KLD_Per_Node/KLD_z_1,4.450657844543457,188.0,version_2_continue_from_180eps
6051,KLD_Per_Node/KLD_z_1,4.449408054351807,189.0,version_2_continue_from_180eps
6052,KLD_Per_Node/KLD_z_1,4.44874906539917,190.0,version_2_continue_from_180eps
6053,KLD_Per_Node/KLD_z_1,4.458712577819824,191.0,version_2_continue_from_180eps
6054,KLD_Per_Node/KLD_z_1,4.464156627655029,192.0,version_2_continue_from_180eps
6055,KLD_Per_Node/KLD_z_1,4.46386194229126,193.0,version_2_continue_from_180eps
6056,KLD_Per_Node/KLD_z_1,4.454484939575195,194.0,version_2_continue_from_180eps
6057,KLD_Per_Node/KLD_z_1,4.460641384124756,195.0,version_2_continue_from_180eps
6058,KLD_Per_Node/KLD_z_1,4.467099189758301,196.0,version_2_continue_from_180eps
6059,KLD_Per_Node/KLD_z_1,4.470683574676514,197.0,version_2_continue_from_180eps
6060,KLD_Per_Node/KLD_z_1,4.466645240783691,198.0,version_2_continue_from_180eps
6061,KLD_Per_Node/KLD_z_1,4.466765403747559,199.0,version_2_continue_from_180eps
6062,KLD_Per_Node/KLD_z_1,4.461714744567871,200.0,version_2_continue_from_180eps
6063,KLD_Per_Node/KLD_z_1,4.4720892906188965,201.0,version_2_continue_from_180eps
6064,KLD_Per_Node/KLD_z_1,4.472551345825195,202.0,version_2_continue_from_180eps
6065,KLD_Per_Node/KLD_z_1,4.477157115936279,203.0,version_2_continue_from_180eps
6066,KLD_Per_Node/KLD_z_1,4.480906009674072,204.0,version_2_continue_from_180eps
6067,KLD_Per_Node/KLD_z_1,4.474385738372803,205.0,version_2_continue_from_180eps
6068,KLD_Per_Node/KLD_z_1,4.473678112030029,206.0,version_2_continue_from_180eps
6069,KLD_Per_Node/KLD_z_1,4.485071659088135,207.0,version_2_continue_from_180eps
6070,KLD_Per_Node/KLD_z_1,4.479516983032227,208.0,version_2_continue_from_180eps
6071,KLD_Per_Node/KLD_z_1,4.483445167541504,209.0,version_2_continue_from_180eps
6072,KLD_Per_Node/KLD_z_1,4.482297420501709,210.0,version_2_continue_from_180eps
6073,KLD_Per_Node/KLD_z_1,4.482715606689453,211.0,version_2_continue_from_180eps
6074,KLD_Per_Node/KLD_z_1,4.491221904754639,212.0,version_2_continue_from_180eps
6075,KLD_Per_Node/KLD_z_1,4.489720344543457,213.0,version_2_continue_from_180eps
6076,KLD_Per_Node/KLD_z_1,4.489596366882324,214.0,version_2_continue_from_180eps
6077,KLD_Per_Node/KLD_z_1,4.490727424621582,215.0,version_2_continue_from_180eps
6078,KLD_Per_Node/KLD_z_1,4.49057149887085,216.0,version_2_continue_from_180eps
6079,KLD_Per_Node/KLD_z_1,4.4990315437316895,217.0,version_2_continue_from_180eps
6080,KLD_Per_Node/KLD_z_1,4.501521110534668,218.0,version_2_continue_from_180eps
6081,KLD_Per_Node/KLD_z_1,4.496474266052246,219.0,version_2_continue_from_180eps
6082,KLD_Per_Node/KLD_z_1,4.4996843338012695,220.0,version_2_continue_from_180eps
6083,KLD_Per_Node/KLD_z_1,4.49979829788208,221.0,version_2_continue_from_180eps
6084,KLD_Per_Node/KLD_z_1,4.511687278747559,222.0,version_2_continue_from_180eps
6085,KLD_Per_Node/KLD_z_1,4.505181312561035,223.0,version_2_continue_from_180eps
6086,KLD_Per_Node/KLD_z_1,4.501293659210205,224.0,version_2_continue_from_180eps
6087,KLD_Per_Node/KLD_z_1,4.500917911529541,225.0,version_2_continue_from_180eps
6088,KLD_Per_Node/KLD_z_1,4.50085973739624,226.0,version_2_continue_from_180eps
6089,KLD_Per_Node/KLD_z_1,4.504827976226807,227.0,version_2_continue_from_180eps
6090,KLD_Per_Node/KLD_z_1,4.503915309906006,228.0,version_2_continue_from_180eps
6091,KLD_Per_Node/KLD_z_1,4.507576942443848,229.0,version_2_continue_from_180eps
6092,KLD_Per_Node/KLD_z_1,4.51331090927124,230.0,version_2_continue_from_180eps
6093,KLD_Per_Node/KLD_z_1,4.513317108154297,231.0,version_2_continue_from_180eps
6094,KLD_Per_Node/KLD_z_1,4.510890960693359,232.0,version_2_continue_from_180eps
6095,KLD_Per_Node/KLD_z_1,4.510246276855469,233.0,version_2_continue_from_180eps
6096,KLD_Per_Node/KLD_z_1,4.519493579864502,234.0,version_2_continue_from_180eps
6097,KLD_Per_Node/KLD_z_1,4.517632484436035,235.0,version_2_continue_from_180eps
6098,KLD_Per_Node/KLD_z_1,4.512561798095703,236.0,version_2_continue_from_180eps
6099,KLD_Per_Node/KLD_z_1,4.518118381500244,237.0,version_2_continue_from_180eps
6100,KLD_Per_Node/KLD_z_1,4.513827323913574,238.0,version_2_continue_from_180eps
6101,KLD_Per_Node/KLD_z_1,4.519811153411865,239.0,version_2_continue_from_180eps
6102,KLD_Per_Node/KLD_z_1,4.526909351348877,240.0,version_2_continue_from_180eps
6103,KLD_Per_Node/KLD_z_1,4.521687984466553,241.0,version_2_continue_from_180eps
6104,KLD_Per_Node/KLD_z_1,4.5211920738220215,242.0,version_2_continue_from_180eps
6105,KLD_Per_Node/KLD_z_1,4.523965358734131,243.0,version_2_continue_from_180eps
6106,KLD_Per_Node/KLD_z_1,4.525898456573486,244.0,version_2_continue_from_180eps
6107,KLD_Per_Node/KLD_z_2,2.9067282676696777,181.0,version_2_continue_from_180eps
6108,KLD_Per_Node/KLD_z_2,2.9092535972595215,182.0,version_2_continue_from_180eps
6109,KLD_Per_Node/KLD_z_2,2.897969961166382,183.0,version_2_continue_from_180eps
6110,KLD_Per_Node/KLD_z_2,2.908496618270874,184.0,version_2_continue_from_180eps
6111,KLD_Per_Node/KLD_z_2,2.9080309867858887,185.0,version_2_continue_from_180eps
6112,KLD_Per_Node/KLD_z_2,2.9093754291534424,186.0,version_2_continue_from_180eps
6113,KLD_Per_Node/KLD_z_2,2.903669834136963,187.0,version_2_continue_from_180eps
6114,KLD_Per_Node/KLD_z_2,2.8984899520874023,188.0,version_2_continue_from_180eps
6115,KLD_Per_Node/KLD_z_2,2.9228763580322266,189.0,version_2_continue_from_180eps
6116,KLD_Per_Node/KLD_z_2,2.914018154144287,190.0,version_2_continue_from_180eps
6117,KLD_Per_Node/KLD_z_2,2.9248297214508057,191.0,version_2_continue_from_180eps
6118,KLD_Per_Node/KLD_z_2,2.929090738296509,192.0,version_2_continue_from_180eps
6119,KLD_Per_Node/KLD_z_2,2.9135005474090576,193.0,version_2_continue_from_180eps
6120,KLD_Per_Node/KLD_z_2,2.9145667552948,194.0,version_2_continue_from_180eps
6121,KLD_Per_Node/KLD_z_2,2.91277813911438,195.0,version_2_continue_from_180eps
6122,KLD_Per_Node/KLD_z_2,2.912649393081665,196.0,version_2_continue_from_180eps
6123,KLD_Per_Node/KLD_z_2,2.927244186401367,197.0,version_2_continue_from_180eps
6124,KLD_Per_Node/KLD_z_2,2.9277279376983643,198.0,version_2_continue_from_180eps
6125,KLD_Per_Node/KLD_z_2,2.9238994121551514,199.0,version_2_continue_from_180eps
6126,KLD_Per_Node/KLD_z_2,2.9273531436920166,200.0,version_2_continue_from_180eps
6127,KLD_Per_Node/KLD_z_2,2.925468921661377,201.0,version_2_continue_from_180eps
6128,KLD_Per_Node/KLD_z_2,2.937272071838379,202.0,version_2_continue_from_180eps
6129,KLD_Per_Node/KLD_z_2,2.9261491298675537,203.0,version_2_continue_from_180eps
6130,KLD_Per_Node/KLD_z_2,2.9303953647613525,204.0,version_2_continue_from_180eps
6131,KLD_Per_Node/KLD_z_2,2.9260220527648926,205.0,version_2_continue_from_180eps
6132,KLD_Per_Node/KLD_z_2,2.9255709648132324,206.0,version_2_continue_from_180eps
6133,KLD_Per_Node/KLD_z_2,2.916513204574585,207.0,version_2_continue_from_180eps
6134,KLD_Per_Node/KLD_z_2,2.939918279647827,208.0,version_2_continue_from_180eps
6135,KLD_Per_Node/KLD_z_2,2.937582492828369,209.0,version_2_continue_from_180eps
6136,KLD_Per_Node/KLD_z_2,2.9343128204345703,210.0,version_2_continue_from_180eps
6137,KLD_Per_Node/KLD_z_2,2.936419725418091,211.0,version_2_continue_from_180eps
6138,KLD_Per_Node/KLD_z_2,2.941756248474121,212.0,version_2_continue_from_180eps
6139,KLD_Per_Node/KLD_z_2,2.9467933177948,213.0,version_2_continue_from_180eps
6140,KLD_Per_Node/KLD_z_2,2.9387941360473633,214.0,version_2_continue_from_180eps
6141,KLD_Per_Node/KLD_z_2,2.94728946685791,215.0,version_2_continue_from_180eps
6142,KLD_Per_Node/KLD_z_2,2.9503281116485596,216.0,version_2_continue_from_180eps
6143,KLD_Per_Node/KLD_z_2,2.945127487182617,217.0,version_2_continue_from_180eps
6144,KLD_Per_Node/KLD_z_2,2.9430887699127197,218.0,version_2_continue_from_180eps
6145,KLD_Per_Node/KLD_z_2,2.9452569484710693,219.0,version_2_continue_from_180eps
6146,KLD_Per_Node/KLD_z_2,2.939178705215454,220.0,version_2_continue_from_180eps
6147,KLD_Per_Node/KLD_z_2,2.9491286277770996,221.0,version_2_continue_from_180eps
6148,KLD_Per_Node/KLD_z_2,2.950390338897705,222.0,version_2_continue_from_180eps
6149,KLD_Per_Node/KLD_z_2,2.954103946685791,223.0,version_2_continue_from_180eps
6150,KLD_Per_Node/KLD_z_2,2.950854539871216,224.0,version_2_continue_from_180eps
6151,KLD_Per_Node/KLD_z_2,2.940053939819336,225.0,version_2_continue_from_180eps
6152,KLD_Per_Node/KLD_z_2,2.944363594055176,226.0,version_2_continue_from_180eps
6153,KLD_Per_Node/KLD_z_2,2.9522364139556885,227.0,version_2_continue_from_180eps
6154,KLD_Per_Node/KLD_z_2,2.9537711143493652,228.0,version_2_continue_from_180eps
6155,KLD_Per_Node/KLD_z_2,2.966332197189331,229.0,version_2_continue_from_180eps
6156,KLD_Per_Node/KLD_z_2,2.967433452606201,230.0,version_2_continue_from_180eps
6157,KLD_Per_Node/KLD_z_2,2.969538450241089,231.0,version_2_continue_from_180eps
6158,KLD_Per_Node/KLD_z_2,2.9636332988739014,232.0,version_2_continue_from_180eps
6159,KLD_Per_Node/KLD_z_2,2.9650826454162598,233.0,version_2_continue_from_180eps
6160,KLD_Per_Node/KLD_z_2,2.965240478515625,234.0,version_2_continue_from_180eps
6161,KLD_Per_Node/KLD_z_2,2.9832396507263184,235.0,version_2_continue_from_180eps
6162,KLD_Per_Node/KLD_z_2,2.9798498153686523,236.0,version_2_continue_from_180eps
6163,KLD_Per_Node/KLD_z_2,2.975970506668091,237.0,version_2_continue_from_180eps
6164,KLD_Per_Node/KLD_z_2,2.969719648361206,238.0,version_2_continue_from_180eps
6165,KLD_Per_Node/KLD_z_2,2.9695522785186768,239.0,version_2_continue_from_180eps
6166,KLD_Per_Node/KLD_z_2,2.9755301475524902,240.0,version_2_continue_from_180eps
6167,KLD_Per_Node/KLD_z_2,2.973832130432129,241.0,version_2_continue_from_180eps
6168,KLD_Per_Node/KLD_z_2,2.974625587463379,242.0,version_2_continue_from_180eps
6169,KLD_Per_Node/KLD_z_2,2.9726665019989014,243.0,version_2_continue_from_180eps
6170,KLD_Per_Node/KLD_z_2,2.9719040393829346,244.0,version_2_continue_from_180eps
6171,KLD_Per_Node/KLD_z_3,3.291017532348633,181.0,version_2_continue_from_180eps
